id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,loan_status
84090616,90088349,35000,35000,35000, 60 months,10.99%,760.82,B,B4,Supervisor,4 years,OWN,90000,Source Verified,16-Jun,credit_card,Credit card refinancing,195xx,PA,17.25,0,1-Jun,0,7,0,28646,59.90%,16,w,0,0,35013.89,35013.89,35000,13.89,0,0,0,16-Jul,35035.26,16-Jun,0,1,INDIVIDUAL,0,0,178889,0,2,1,1,12,22887,59.7,0,0,18005,59.8,47800,0,1,0,2,25556,13872,62.2,0,0,151,180,70,12,3,70,19,0,2,3,2,4,5,4,8,3,7,0,0,0,1,100,50,0,0,216903,51533,36700,38313,Fully Paid
84080421,90098143,3000,3000,3000, 36 months,13.99%,102.52,C,C3,sr underwriter,3 years,RENT,63300,Verified,16-Jun,debt_consolidation,Debt consolidation,028xx,RI,14.52,0,9-Mar,3,17,0,1425,4.60%,27,w,0,0,3009.33,3009.33,3000,9.33,0,0,0,16-Jul,3011.66,16-Jul,0,1,INDIVIDUAL,0,721,31884,4,2,2,3,8,30459,83.4,6,10,1339,47,31300,5,0,6,13,1876,24475,5.5,0,0,64,87,1,1,0,1,4,0,3,3,10,13,5,15,22,3,17,0,0,0,8,100,0,0,0,67819,31884,25900,36519,Fully Paid
83940162,89947876,9500,9500,9500, 36 months,18.99%,348.19,D,D3,Front Desk ,10+ years,OWN,28000,Verified,16-Jun,debt_consolidation,Debt consolidation,168xx,PA,28.08,2,5-Aug,1,6,0,4598,43.80%,15,w,9302.15,9302.15,313.11,313.11,197.85,115.26,0,0,0,16-Jul,323.13,16-Aug,0,1,INDIVIDUAL,0,0,37878,0,1,1,1,11,33280,,1,3,3992,43.8,10500,1,0,5,4,7576,2008,66.5,0,0,130,96,12,11,0,16,0,0,1,2,1,1,5,5,10,2,6,0,0,0,2,80,0,0,0,47540,37878,6000,37040,In Grace Period
84100668,90108395,16000,16000,15975, 60 months,16.99%,397.56,D,D1,loan officer,10+ years,OWN,48000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,290xx,SC,31.78,0,1-Nov,3,29,0,32742,47.60%,65,f,0,0,16010.28,15985.26,16000,10.28,0,0,0,16-Jul,16025.38,16-Jul,0,1,INDIVIDUAL,0,0,121807,3,13,1,4,10,58742,94.4,5,5,7050,69.8,68800,0,10,3,10,4350,21511,43.1,0,0,148,175,1,1,2,3,1,0,3,7,7,10,31,15,32,7,29,0,0,0,7,100,28.6,0,0,162221,91484,37800,62221,Fully Paid
83789002,89756849,8000,8000,8000, 36 months,10.99%,261.88,B,B4,Administrative Assistant II,4 years,MORTGAGE,34000,Verified,16-Jun,debt_consolidation,Debt consolidation,871xx,NM,9.21,0,9-Sep,1,19,0,7179,46.90%,24,w,0,0,8127.6,8127.6,8000,127.6,0,0,0,16-Aug,7870.6,16-Aug,0,1,INDIVIDUAL,0,212,221025,0,15,0,3,13,53269,113.8,2,4,3972,97.3,15300,0,0,2,10,11633,5222,57.5,0,0,81,24,8,8,3,11,0,0,2,3,2,3,17,3,4,3,19,0,0,0,2,100,0,0,0,226965,60448,12300,46807,Fully Paid
83666632,89634410,17000,17000,16975, 36 months,10.99%,556.48,B,B4,Sheriff Deputy,9 years,MORTGAGE,77000,Verified,16-Jun,debt_consolidation,Debt consolidation,805xx,CO,25.22,1,Sep-00,1,11,0,10843,63%,21,f,0,0,17186.47,17161.2,17000,186.47,0,0,0,16-Aug,17196.85,16-Aug,0,1,INDIVIDUAL,0,0,47028,1,2,1,2,2,36185,101.1,2,5,6918,71.9,17200,3,0,3,7,4275,4779,66.1,0,0,189,165,12,2,1,12,2,4,4,5,7,7,8,9,11,5,11,0,0,1,3,85,14.3,0,0,57771,47028,14100,40571,Fully Paid
83669396,89637297,6000,6000,6000, 36 months,10.49%,194.99,B,B3,Operations Supervisor,10+ years,OWN,80000,Verified,16-Jun,credit_card,Credit card refinancing,386xx,MS,25.67,0,1-Oct,1,13,0,31700,67.90%,25,w,0,0,6036.72,6036.72,6000,36.72,0,0,0,16-Jul,6040.22,16-Jul,0,1,INDIVIDUAL,0,0,68076,0,2,0,2,21,36376,69.7,1,3,4661,68.9,46700,0,2,1,5,5673,835,92.4,0,0,121,176,12,12,0,12,2,0,3,9,3,5,9,11,16,9,13,0,0,0,1,100,100,0,0,98864,68076,11000,52164,Fully Paid
83790755,89758657,10000,10000,10000, 36 months,10.99%,327.34,B,B4,VP IT Manager,4 years,MORTGAGE,81000,Source Verified,16-Jun,other,Other,330xx,FL,12.59,0,2-Oct,0,18,0,0,0%,69,w,0,0,10027.48,10027.48,10000,27.48,0,0,0,16-Jul,10033.59,16-Jul,0,1,INDIVIDUAL,0,0,71234,0,2,2,4,8,71234,56.7,0,4,0,22.1,51000,0,0,0,8,4190,43400,0,0,0,164,136,21,8,2,21,22,0,0,0,11,19,37,16,30,0,18,0,0,0,2,100,0,0,0,142068,71234,43400,91068,Fully Paid
82327140,88197853,18000,18000,18000, 60 months,26.99%,549.53,F,F3,Global Security Operations Center Sr. Co,7 years,RENT,50000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,071xx,NJ,11.02,0,6-Nov,0,5,0,1623,20.30%,8,f,0,0,18018.36,18018.36,18000,18.36,0,0,0,16-Jul,18045.35,16-Jun,0,1,INDIVIDUAL,0,0,13043,0,1,1,1,11,11420,78.7,1,3,345,61,8300,2,1,4,4,2609,3392,24.5,0,0,115,101,3,3,0,3,3,0,3,4,3,5,2,4,6,4,5,0,0,0,2,85.7,0,0,0,22815,13043,4300,14515,Fully Paid
84010796,90018517,1675,1675,1675, 36 months,13.49%,56.84,C,C2,Registered Nurse,5 years,MORTGAGE,135000,Source Verified,16-Jun,major_purchase,Major purchase,604xx,IL,6.58,2,Dec-99,0,20,0,32360,50.70%,56,w,0,0,1679.39,1679.39,1675,4.39,0,0,0,16-Jul,1680.65,16-Jun,0,1,INDIVIDUAL,0,0,355429,1,1,0,1,15,107978,,4,7,12020,50.7,63800,0,0,6,8,19746,8259,73.6,0,0,132,198,1,1,4,10,0,0,5,9,5,11,10,18,42,9,20,0,0,0,4,96.4,80,0,0,431328,140338,31300,107978,Fully Paid
83990972,89998706,6500,6500,6500, 36 months,7.99%,203.66,A,A4,Production manager,10+ years,MORTGAGE,59600,Not Verified,16-Jun,debt_consolidation,Debt consolidation,853xx,AZ,1.66,0,Apr-95,0,5,0,2733,15.70%,9,f,0,0,6594.35,6594.35,6500,79.35,15,0,0,16-Aug,6597.24,16-Jul,0,1,INDIVIDUAL,0,0,140507,0,0,0,0,52,0,,0,0,1088,15.7,17400,0,0,0,0,35127,14667,15.7,0,0,52,254,31,31,2,31,,0,3,3,3,4,1,4,6,3,5,0,0,0,0,88.9,0,0,0,177700,2733,17400,0,Fully Paid
84070426,90068145,5000,5000,5000, 36 months,6.99%,154.37,A,A2,team leader,10+ years,MORTGAGE,53000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,300xx,GA,4.23,0,Oct-97,0,7,0,4931,28.50%,13,f,4882.75,4882.75,159.43,159.43,117.25,27.18,15,0,0,16-Aug,161.37,16-Aug,0,1,INDIVIDUAL,0,0,4931,1,0,0,0,208,0,,1,3,2332,28.5,17300,0,0,4,3,704,9281,22.7,0,0,208,224,1,1,2,1,3,0,4,6,4,6,1,7,10,6,7,0,0,0,1,92.3,25,0,0,17300,4931,12000,0,Late (31-120 days)
84050231,90057945,21600,21600,21600, 60 months,12.79%,489.15,C,C1,Business TechnologyManager,3 years,MORTGAGE,111500,Not Verified,16-Jun,debt_consolidation,Debt consolidation,347xx,FL,14.11,0,Oct-90,1,20,0,11717,22.80%,31,w,0,0,21829.42,21829.42,21600,229.42,0,0,0,16-Jul,21844.77,16-Jul,0,1,INDIVIDUAL,0,188,282909,5,3,1,4,7,35295,78.8,4,6,4665,48.8,51500,0,2,3,11,15717,28748,14.9,0,0,128,308,1,1,1,23,1,0,3,6,9,12,7,16,23,6,20,0,0,0,6,100,0,0,0,332852,47012,33800,44802,Fully Paid
83809549,89787352,9000,9000,9000, 36 months,13.49%,305.38,C,C2,Vice President ,7 years,RENT,68500,Source Verified,16-Jun,debt_consolidation,Debt consolidation,220xx,VA,18.57,0,Sep-99,1,7,0,14681,46.90%,12,w,0,0,9004.6,9004.6,9000,4.6,0,0,0,16-Jul,9011.34,16-Jun,0,1,INDIVIDUAL,0,50,54163,2,3,1,1,5,39482,71.4,1,2,12569,66,27500,0,1,1,3,7738,10483,89.6,0,0,120,201,2,2,0,59,5,0,2,4,2,2,7,4,4,4,7,0,0,0,2,90.9,50,0,0,83644,54163,23500,56144,Fully Paid
83760168,89728011,5000,5000,5000, 36 months,8.99%,158.98,B,B1,Sr. Director,7 years,MORTGAGE,200000,Source Verified,16-Jun,credit_card,Credit card refinancing,370xx,TN,11.24,1,Aug-97,1,11,0,4901,47.10%,34,w,0,0,5046.02,5046.02,5000,46.02,0,0,0,16-Aug,5052.26,16-Aug,0,1,INDIVIDUAL,0,0,464314,0,5,1,3,8,65266,67.3,0,1,4901,65.4,10400,1,1,9,6,51590,99,98,0,0,226,205,21,8,9,21,3,3,1,1,1,4,13,5,12,1,11,0,0,1,2,93.7,100,0,0,505173,70167,5000,96931,Fully Paid
84090266,90087981,8000,8000,8000, 36 months,9.49%,256.23,B,B2,Director,10+ years,MORTGAGE,115000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,015xx,MA,9.02,0,3-Oct,0,5,1,3304,46.50%,10,f,8000,8000,0,0,0,0,0,0,0,,0,16-Aug,0,1,INDIVIDUAL,0,0,30686,0,3,0,3,16,27382,68.8,0,0,969,65.4,7100,0,0,1,3,6137,1531,38.8,0,0,130,152,55,16,0,71,1,0,1,2,1,2,6,2,4,2,5,0,0,0,0,90,0,1,0,46903,30686,2500,39803,Late (31-120 days)
83719437,89687269,35000,35000,35000, 36 months,24.49%,1382.18,E,E3,dietitian,3 years,RENT,89000,Verified,16-Jun,other,Other,086xx,NJ,0.88,0,9-Aug,0,3,0,2101,35.60%,4,f,0,0,35380.96,35380.96,35000,380.96,0,0,0,16-Jul,35428.58,16-Jul,0,1,INDIVIDUAL,0,0,2101,0,0,0,0,,0,,1,1,1846,35.6,5900,0,0,0,1,700,2399,46.7,0,0,,82,7,7,0,26,,0,2,2,2,3,0,3,4,2,3,0,0,0,1,100,0,0,0,5900,2101,4500,0,Fully Paid
83858137,89825906,3000,3000,3000, 36 months,6.99%,92.62,A,A2,Life Sciences Technician,7 years,MORTGAGE,44028,Verified,16-Jun,credit_card,Credit card refinancing,871xx,NM,4.47,0,May-96,0,4,0,0,0%,15,f,0,0,3000.71,3000.71,3000,0.71,0,0,0,16-Jul,3001.87,16-Aug,0,1,INDIVIDUAL,0,0,148366,0,1,0,0,36,323,6.5,0,2,0,1.2,22000,0,0,0,3,37092,22000,0,0,0,189,241,18,18,2,19,18,0,0,0,2,5,6,2,7,0,4,0,0,0,0,93.3,0,0,0,179192,323,22000,5000,Fully Paid
83799397,89767212,8000,8000,8000, 36 months,10.49%,259.99,B,B3,Corporal,4 years,OWN,40000,Source Verified,16-Jun,car,Car financing,765xx,TX,8.13,0,10-Nov,0,4,0,0,0%,8,f,0,0,8020.99,8020.99,8000,20.99,0,0,0,16-Jul,8025.65,16-Jul,0,1,INDIVIDUAL,0,0,122397,0,1,1,2,11,8229,63.5,0,1,0,27.9,16500,0,1,0,3,30599,16500,0,0,0,67,46,23,11,1,23,,0,0,0,2,2,5,2,2,0,4,0,0,0,1,100,0,0,0,153006,8229,16500,12956,Fully Paid
84080263,90097979,8000,8000,8000, 36 months,11.49%,263.78,B,B5,Production operator,9 years,RENT,65000,Source Verified,16-Jun,other,Other,077xx,NJ,14.77,1,4-Jul,1,12,0,14358,38.40%,34,w,0,0,8003.32,8003.32,8000,3.32,0,0,0,16-Jul,8008.43,16-Jun,0,1,INDIVIDUAL,0,0,36665,1,1,0,1,15,22307,71.2,4,4,4999,53.4,37400,3,0,3,5,3055,15286,45.8,0,0,143,142,2,2,0,7,0,0,4,8,5,13,8,11,26,8,12,0,0,0,4,94.1,60,0,0,68722,36665,28200,31322,Fully Paid
83940664,89948393,35000,35000,35000, 36 months,15.59%,1223.43,C,C5,"Director, Marketing",9 years,MORTGAGE,125000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,605xx,IL,9.22,0,Aug-95,1,13,0,35520,60.30%,19,f,0,0,35020.62,35020.62,35000,20.62,0,0,0,16-Jul,35050.93,16-Aug,0,1,INDIVIDUAL,0,0,253610,1,0,0,0,100,0,,2,3,8230,60.3,58900,0,0,2,4,19508,11347,61.9,0,0,250,148,1,1,2,1,1,0,4,10,5,6,3,12,14,10,13,0,0,0,2,100,60,0,0,287350,35520,29800,0,Fully Paid
83669394,89637295,12500,12500,12500, 60 months,21.49%,341.63,D,D5,Accounting Manager,2 years,MORTGAGE,70000,Verified,16-Jun,debt_consolidation,Debt consolidation,402xx,KY,1.41,0,5-Oct,1,5,0,2687,7.50%,15,w,0,0,12899.17,12899.17,12500,399.17,0,0,0,16-Aug,12914.09,16-Aug,0,1,INDIVIDUAL,0,0,178086,2,0,2,2,3,0,,1,3,1466,7.5,36000,3,0,2,6,35617,28534,4.9,0,0,37,128,4,3,3,4,2,0,1,2,3,7,3,4,9,2,5,0,0,0,3,100,0,0,0,216000,2687,30000,0,Fully Paid
83770161,89738009,24000,24000,24000, 36 months,11.49%,791.32,B,B5,Logistics executive ,9 years,RENT,100000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,019xx,MA,20.95,0,1-Sep,1,9,0,21060,76%,19,f,0,0,24221.97,24221.97,24000,221.97,0,0,0,16-Aug,24237.29,16-Aug,0,1,INDIVIDUAL,0,0,66170,1,2,1,2,5,45110,78.4,0,0,12234,77.6,27700,2,0,7,2,8271,4530,81.8,0,0,177,171,33,5,0,44,5,0,3,4,4,6,7,7,12,4,9,0,0,0,1,100,75,0,0,85224,66170,24900,57524,Fully Paid
83719887,89687731,10200,10200,10200, 60 months,24.49%,296.35,E,E3,Receptionist,9 years,OWN,47500,Source Verified,16-Jun,other,Other,210xx,MD,18.47,1,Oct-00,0,10,1,7658,51.40%,18,f,0,0,10449.32,10449.32,10200,249.32,0,0,0,16-Aug,10463.2,16-Aug,0,1,INDIVIDUAL,0,300,26723,2,2,2,3,3,19065,95.3,1,1,4512,76.6,14900,0,5,0,4,2969,3896,63.9,0,0,188,113,12,3,0,30,,0,3,5,3,5,8,8,10,5,10,0,0,0,3,94.1,33.3,1,0,34900,26723,10800,20000,Fully Paid
83648543,89616355,10000,10000,10000, 36 months,7.99%,313.32,A,A4,HR Director,10+ years,MORTGAGE,78800,Not Verified,16-Jun,home_improvement,Home improvement,032xx,NH,6.09,0,Jan-81,0,6,0,86,0.50%,17,f,0,0,10028.86,10028.86,10000,28.86,0,0,0,16-Jul,10033.3,16-Jul,0,1,INDIVIDUAL,0,0,128690,0,1,0,0,57,6651,29.1,0,2,0,17.3,16100,0,0,0,2,21448,15200,0,0,0,273,425,18,18,2,18,,0,0,1,3,3,9,4,6,1,6,0,0,0,0,94.1,0,0,0,205205,6737,15200,22855,Fully Paid
83659442,89627274,17000,17000,17000, 60 months,14.49%,399.9,C,C4,City Manager,< 1 year,MORTGAGE,175000,Source Verified,16-Jun,credit_card,Credit card refinancing,775xx,TX,19.75,0,May-97,0,35,0,18688,43.40%,78,w,0,0,17009.32,17009.32,17000,9.32,0,0,0,16-Jul,17023,16-Aug,0,1,INDIVIDUAL,0,0,527984,1,21,5,9,3,241176,97.1,0,0,11073,83.9,43100,3,1,9,10,17599,10652,60.5,0,0,123,229,27,3,7,45,1,0,3,5,4,8,46,12,25,5,35,0,0,0,5,95.9,25,0,0,578561,259864,27000,248923,Fully Paid
83698909,89666732,20000,20000,20000, 36 months,13.49%,678.61,C,C2,Planner,9 years,OWN,76390,Verified,16-Jun,debt_consolidation,Debt consolidation,606xx,IL,17.8,9,Sep-98,1,15,0,2190,15.20%,38,w,0,0,20172.37,20172.37,20000,172.37,0,0,0,16-Jul,20187.36,16-Jul,0,1,INDIVIDUAL,0,0,93668,4,3,1,1,4,91478,95.9,4,4,1149,62.7,14400,0,0,1,5,6691,11007,14.7,0,0,213,145,2,2,0,2,2,0,4,7,6,7,17,11,19,7,15,0,0,1,5,71.1,0,0,0,90741,93668,12900,75891,Fully Paid
81518426,87261486,2800,2800,2800, 36 months,7.39%,86.96,A,A4,Sealcoat Foreman,10+ years,RENT,30000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,431xx,OH,24.12,0,8-Apr,1,7,0,4437,22%,10,w,0,0,2800.71,2800.71,2800,0.71,0,0,0,16-Jul,2801.86,16-Jun,0,1,INDIVIDUAL,0,180,17016,1,2,0,1,18,12579,52.3,1,2,299,38.5,20200,2,4,1,3,2431,5601,5.1,0,0,68,98,3,3,0,14,0,0,1,3,2,3,4,5,6,3,7,0,0,0,1,100,0,0,0,44248,17016,5900,24048,Fully Paid
83878506,89846324,7450,7450,7450, 36 months,16.99%,265.58,D,D1,Bookkeeper,2 years,MORTGAGE,38100,Source Verified,16-Jun,debt_consolidation,Debt consolidation,365xx,AL,13.76,0,4-May,0,15,0,7420,58.90%,22,w,0,0,7551.9,7551.9,7450,101.9,0,0,0,16-Aug,7558.93,16-Jul,0,1,INDIVIDUAL,0,0,191321,2,1,0,1,13,3933,72.8,4,8,1925,63.1,12600,0,0,1,10,13666,194,97,0,0,120,145,1,1,4,13,11,0,4,7,4,4,4,13,14,7,15,0,0,0,5,100,100,0,0,199623,11353,6400,5400,Fully Paid
84120383,90128100,10000,10000,10000, 60 months,22.39%,278.42,E,E1,Social Incurance Specislist,10+ years,RENT,85000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,212xx,MD,30.61,0,Feb-99,1,23,1,5730,15.90%,55,w,0,0,10186.47,10186.47,10000,186.47,0,0,0,16-Aug,10198.91,16-Aug,0,1,INDIVIDUAL,0,0,67701,1,5,3,4,6,61971,60.6,1,7,2151,48.9,36100,0,7,2,11,2944,15415,24.4,0,0,172,208,11,6,0,11,6,1,4,7,9,18,17,18,38,7,23,0,0,0,4,98,0,1,0,138351,67701,20400,102251,Fully Paid
83950266,89957981,5000,5000,5000, 36 months,16.99%,178.24,D,D1,Chef,2 years,RENT,35000,Verified,16-Jun,debt_consolidation,Debt consolidation,333xx,FL,26.37,0,7-Sep,3,17,0,6077,65.30%,20,f,4892.55,4892.55,168.8,168.8,107.45,61.35,0,0,0,16-Jul,178.24,16-Aug,0,1,INDIVIDUAL,0,0,39669,3,7,0,5,17,33592,87.4,5,6,1481,83.1,9300,2,0,4,11,2333,2487,66.8,0,0,105,92,5,5,0,6,0,2,8,10,8,8,9,10,11,10,17,0,0,0,5,90,50,0,0,47718,39669,7500,38418,In Grace Period
83820788,89778648,5500,5500,5500, 36 months,5.32%,165.64,A,A1,Systems Analyst,10+ years,MORTGAGE,85000,Not Verified,16-Jun,other,Other,282xx,NC,19.51,0,Mar-82,1,15,0,23158,57.60%,56,f,0,0,5500.87,5500.87,5500,0.87,0,0,0,16-Jul,5504.12,16-Jun,0,1,INDIVIDUAL,0,0,293363,4,2,1,1,4,71918,96.6,3,3,7462,71,40200,0,0,1,4,24447,10309,59.6,0,0,117,411,1,1,6,1,5,0,4,8,5,22,5,12,45,8,15,0,0,0,4,100,40,0,0,348381,95076,25500,81061,Fully Paid
83870274,89838108,14400,14400,14400, 36 months,14.49%,495.6,C,C4,Machine Operator,7 years,MORTGAGE,90000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,377xx,TN,21.4,0,Nov-97,0,18,0,13291,48.50%,23,w,0,0,14635.7,14635.7,14400,235.7,0,0,0,16-Jul,14658.88,16-Aug,0,1,INDIVIDUAL,0,50,257445,3,8,3,3,2,56382,78.7,3,7,3288,70.4,27400,1,1,2,10,14303,9065,39.6,0,0,223,58,6,2,2,6,4,2,3,7,5,5,12,9,9,7,18,0,0,0,6,73.9,20,0,0,298738,69673,15000,71628,Fully Paid
83789400,89757262,9600,9600,9600, 36 months,12.79%,322.5,C,C1,senior surgical assistant,10+ years,MORTGAGE,38000,Verified,16-Jun,debt_consolidation,Debt consolidation,857xx,AZ,20.31,1,Jul-00,0,14,1,10529,49.40%,30,f,9379.82,9379.82,308.86,308.86,220.18,88.68,0,0,0,16-Jul,322.5,16-Aug,0,1,INDIVIDUAL,0,0,177183,2,6,1,3,2,37576,83.7,1,1,0,72.7,21300,0,2,2,5,12656,,,0,0,52,191,0,0,2,,8,0,0,4,0,2,8,7,19,4,14,0,0,0,2,92.9,,1,0,197271,48105,0,44890,In Grace Period
83868309,89836098,7000,7000,7000, 36 months,16.99%,249.54,D,D1,Refrigeration tech ,4 years,MORTGAGE,55000,Source Verified,16-Jun,other,Other,932xx,CA,27.93,0,5-Mar,2,13,1,6573,72.20%,38,f,6849.57,6849.57,236.33,236.33,150.43,85.9,0,0,0,16-Jul,249.54,16-Aug,0,1,INDIVIDUAL,0,77,56098,1,3,1,3,4,49525,88,1,4,1714,85.8,9100,4,1,6,7,4315,489,90.6,0,0,135,134,9,4,0,18,0,0,3,7,4,12,10,10,28,7,13,0,0,0,2,100,75,1,0,65386,56098,5200,56286,In Grace Period
83960123,89967835,9600,9600,9600, 36 months,10.99%,314.25,B,B4,Bioprocess technician ,6 years,RENT,62000,Verified,16-Jun,credit_card,Credit card refinancing,956xx,CA,16.39,0,12-Feb,0,9,0,3018,24.10%,12,w,0,0,9626.38,9626.38,9600,26.38,0,0,0,16-Jul,9638.1,16-Jul,0,1,INDIVIDUAL,0,0,26777,0,2,1,2,11,23759,73.5,0,3,1125,59.7,12500,1,0,1,5,2975,6594,29.1,0,0,25,52,13,11,0,13,11,0,4,5,4,5,3,7,9,5,9,0,0,0,1,100,0,0,0,44817,26777,9300,32317,Fully Paid
83263291,89155033,35000,35000,35000, 36 months,25.69%,1404.4,F,F1,Brand Ambassador,7 years,RENT,75000,Verified,16-Jun,other,Other,606xx,IL,17.66,0,5-Sep,2,6,0,5200,14.10%,33,w,0,0,36432.72,36432.72,35000,1432.72,0,0,0,16-Aug,35128.23,16-Aug,0,1,INDIVIDUAL,0,2250,30900,2,1,1,1,3,25700,100,1,4,5200,49.3,37000,1,5,2,5,6180,31800,14.1,0,0,129,113,2,2,0,2,1,0,1,1,4,9,20,5,13,1,6,0,0,0,2,100,0,0,0,62700,30900,37000,25700,Fully Paid
83620859,89549571,15000,15000,15000, 60 months,24.49%,435.8,E,E3,Police Officer,7 years,OWN,80000,Source Verified,16-Jun,debt_consolidation,,344xx,FL,11.07,0,5-Aug,0,5,0,7196,73.40%,16,w,14870.33,14870.33,394.98,394.98,129.67,265.31,0,0,0,16-Aug,435.8,16-Aug,0,1,INDIVIDUAL,0,0,14959,2,2,2,6,1,7763,67.6,2,3,1231,70.3,9800,2,5,2,9,2992,995,56.7,0,0,130,119,2,1,0,11,3,1,2,3,2,5,9,3,7,3,5,0,0,0,4,86.7,0,0,0,21286,14959,2300,11486,In Grace Period
83809859,89787666,3500,3500,3500, 36 months,9.49%,112.1,B,B2,manager,10+ years,RENT,150000,Verified,16-Jun,debt_consolidation,Debt consolidation,194xx,PA,10.82,0,Aug-75,0,11,0,38481,96.20%,28,w,0,0,3537.5,3537.5,3500,37.5,0,0,0,16-Aug,3541.19,16-Aug,0,1,INDIVIDUAL,0,0,63174,0,2,0,1,14,24693,70.5,0,2,26307,84.2,40000,0,2,0,3,6317,937,97.1,0,0,259,490,17,14,0,17,14,1,6,7,6,13,6,9,21,7,10,0,0,0,0,67.9,100,0,0,75036,63174,32500,35036,Fully Paid
83789640,89757507,28000,28000,28000, 60 months,25.29%,826.61,E,E5,Sr. HR Generalist,1 year,MORTGAGE,79000,Source Verified,16-Jun,home_improvement,Home improvement,530xx,WI,13.67,1,Oct-94,2,14,0,670,2.10%,29,w,0,0,28393.4,28393.4,28000,393.4,0,0,0,16-Jul,28472.08,16-Aug,0,1,INDIVIDUAL,0,0,325191,2,2,1,2,1,28105,71.5,0,0,496,40.5,32000,0,2,6,3,23228,9504,5,0,0,260,207,31,1,3,31,0,2,1,2,3,4,9,9,15,2,14,0,0,0,2,89.7,0,0,0,384366,28979,10000,39288,Fully Paid
83830292,89798151,16500,16500,16500, 36 months,12.79%,554.29,C,C1,Group supervisor,5 years,RENT,48000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,959xx,CA,15.28,0,5-Aug,1,13,0,12681,71.60%,18,w,16121.57,16121.57,530.84,530.84,378.43,152.41,0,0,0,16-Jul,554.29,16-Aug,0,1,INDIVIDUAL,0,0,34491,2,3,0,2,13,21810,81.1,3,4,4374,77.3,17700,2,1,1,6,2653,4168,74.4,0,0,130,115,3,3,0,5,3,0,6,9,7,7,6,10,12,9,13,0,0,0,3,100,57.1,0,0,44600,34491,16300,26900,In Grace Period
83879055,89846884,7000,7000,7000, 36 months,11.49%,230.8,B,B5,Gunners Mate,5 years,MORTGAGE,56000,Not Verified,16-Jun,home_improvement,Home improvement,234xx,VA,9.64,4,6-Feb,0,9,0,2407,58.70%,21,f,0,0,7128.02,7128.02,7000,128.02,0,0,0,16-Aug,7132.49,16-Aug,0,1,INDIVIDUAL,0,0,28179,0,5,0,2,13,25772,70.1,0,0,0,69,4100,1,3,4,2,3522,,,0,0,124,64,31,13,0,,3,3,0,2,0,1,15,4,5,2,9,0,0,1,0,78.9,,0,0,40858,28179,0,36758,Fully Paid
83889762,89857573,10000,10000,10000, 36 months,9.49%,320.29,B,B2,firefighter,10+ years,MORTGAGE,120000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,984xx,WA,30.1,0,May-00,1,13,0,44214,60.60%,31,w,0,0,10052.73,10052.73,10000,52.73,0,0,0,16-Jul,10063.27,16-Jul,0,1,INDIVIDUAL,0,0,399602,0,5,2,3,9,165836,61.6,1,3,7831,61.1,73000,0,8,6,6,30739,7108,68.4,0,0,141,193,9,9,7,21,0,0,3,7,3,7,11,7,13,7,13,0,0,0,3,100,66.7,0,0,482159,210050,22500,200959,Fully Paid
